epoch,OA,P,R,KC,F1,AUC
83,0.940069841,0.371669004,0.539479424,0.409593941,0.440121004,0.893770105
84,0.94024127,0.372369349,0.537734477,0.409563752,0.440028558,0.893450384
85,0.9404,0.373155448,0.536862004,0.409881953,0.440283823,0.893125201
86,0.940628571,0.374314164,0.535698706,0.410385977,0.440696214,0.892756653
87,0.940819048,0.375331565,0.534971645,0.41092159,0.441153546,0.892356672
88,0.940838095,0.375191737,0.533517522,0.410328905,0.44056196,0.891923488
89,0.940895238,0.375205255,0.531627163,0.40970518,0.439925396,0.891482051
90,0.941053968,0.375940625,0.530318453,0.409821761,0.439980697,0.891014692
91,0.941149206,0.376164837,0.528282681,0.409301641,0.439431509,0.890520843
92,0.941409524,0.377590336,0.527264796,0.410027197,0.440048544,0.8899994
93,0.941593651,0.378556485,0.52624691,0.410401924,0.440347995,0.889449433
94,0.941866667,0.379938889,0.524356551,0.410779704,0.440615836,0.888873041
95,0.942031746,0.380781035,0.523193253,0.41099994,0.440769325,0.888263311
96,0.942069841,0.380846325,0.522175367,0.410693061,0.440451368,0.887625064
97,0.942171429,0.381392876,0.521593718,0.410893035,0.440609262,0.886961231
98,0.942260317,0.381810428,0.520721245,0.410894381,0.440575787,0.886278835
99,0.942380952,0.382359238,0.519412535,0.410836377,0.440471052,0.885587674
100,0.942425397,0.382469692,0.518394649,0.410557387,0.4401778,0.884887431
101,0.942495238,0.382694791,0.517085939,0.41025779,0.439854042,0.884178002
102,0.94248254,0.382333909,0.515486404,0.409425625,0.439036473,0.883441217
103,0.942380952,0.381445523,0.514177694,0.408312143,0.437976095,0.882698201
104,0.942292063,0.380690399,0.513159808,0.407399346,0.437109061,0.88193765
105,0.942133333,0.379328946,0.511269449,0.40573399,0.435525827,0.881169679
106,0.942133333,0.378884678,0.508797441,0.404529158,0.434334657,0.880390288
107,0.942050794,0.378088427,0.507343318,0.403430777,0.43328159,0.879660059
108,0.942114286,0.378101872,0.505162135,0.402659029,0.432492997,0.878750292
109,0.942063492,0.377586582,0.504144249,0.40192029,0.431782801,0.877873734
110,0.942006349,0.377056324,0.503271775,0.401222948,0.431116094,0.877088506
111,0.941936508,0.376335878,0.501817653,0.40017886,0.430111547,0.87634327
112,0.941904762,0.375914401,0.500654355,0.39945546,0.42940883,0.875573348
113,0.942050794,0.37650933,0.498763996,0.399201571,0.429098643,0.874769314
114,0.941974603,0.375796178,0.497600698,0.398267049,0.428204968,0.874051854
115,0.941790476,0.374493262,0.497019049,0.397118424,0.427143214,0.873421864
116,0.941726984,0.373945437,0.496291988,0.396460831,0.42651837,0.872523963
117,0.941720635,0.373599824,0.494692453,0.395633356,0.425702309,0.871678167
118,0.941777778,0.373691748,0.493238331,0.395171914,0.425222515,0.870894843
119,0.941828571,0.373659184,0.491347971,0.394460206,0.424497487,0.870172786
120,0.941707937,0.372791519,0.490911735,0.393679907,0.423774556,0.869608863
121,0.94184127,0.373518006,0.490184674,0.39393434,0.423971827,0.868749029
122,0.94175873,0.372980748,0.490184674,0.393550281,0.423625511,0.868075051
123,0.94152381,0.371544984,0.49062091,0.39267986,0.422860008,0.867584618
124,0.941466667,0.371148768,0.490475498,0.392342382,0.422549327,0.866773237
125,0.941409524,0.370610897,0.489603025,0.391639367,0.421876958,0.866068224
126,0.941371429,0.370109115,0.488294314,0.390803961,0.421065831,0.865463201
127,0.941447619,0.37037037,0.487131016,0.390568177,0.420801407,0.864837687
128,0.941460317,0.370222665,0.485967718,0.390038145,0.42027163,0.864283637
129,0.941333333,0.36925971,0.485240657,0.389083883,0.419379163,0.86385266
130,0.941028571,0.367367147,0.485531482,0.387831169,0.418263811,0.863535998
131,0.940971429,0.366769434,0.484368184,0.386979853,0.417444702,0.862760818
132,0.941060317,0.36686587,0.482041588,0.386203837,0.416640483,0.861584176
133,0.941098413,0.366666667,0.479860404,0.385265067,0.41569566,0.86060641
134,0.941149206,0.366428412,0.477097572,0.384081712,0.41450319,0.859828266
135,0.941193651,0.36629667,0.4750618,0.383237702,0.413649025,0.859222124
136,0.941022222,0.364919355,0.47375309,0.38177791,0.412274597,0.858826142
137,0.940825397,0.363930043,0.4750618,0.381555449,0.412135739,0.858579945
138,0.940368254,0.361371403,0.476661335,0.380305578,0.41108603,0.858450868
139,0.940215873,0.360846213,0.478697106,0.380661426,0.4115,0.85826863
140,0.939987302,0.359519913,0.479133343,0.379857094,0.410796659,0.858143449
141,0.94008254,0.359925585,0.47826087,0.379838584,0.410739931,0.857398395
142,0.940266667,0.360273821,0.474480151,0.378726104,0.409564453,0.85609154
143,0.940469841,0.361089494,0.472298968,0.378516961,0.409274194,0.854968682
144,0.940774603,0.362596704,0.470263196,0.378842721,0.409470752,0.854030059
145,0.940761905,0.362237448,0.468954486,0.378104804,0.408745247,0.853374522
146,0.940590476,0.361079991,0.468663661,0.37717656,0.407897235,0.852972786
147,0.940273016,0.359256787,0.469536135,0.37619798,0.407059565,0.852837641
148,0.939987302,0.357687631,0.470554021,0.375444067,0.406430545,0.852773347
149,0.939739683,0.356183979,0.470699433,0.374413878,0.405512058,0.852795299
