epoch,OA,P,R,KC,F1,AUC
113,0.963881773,0.993779408,0.776434669,0.851113065,0.871764377,0.990425785
114,0.963970443,0.994098884,0.776746215,0.851482705,0.872083669,0.990740426
115,0.964108374,0.994341728,0.777431616,0.85208413,0.872609015,0.99105011
116,0.964236453,0.994820304,0.77786778,0.852616057,0.873068047,0.991349407
117,0.964315271,0.994981279,0.778241635,0.852957199,0.873365499,0.991638169
118,0.964275862,0.99505858,0.777930089,0.852770289,0.873199049,0.991912643
119,0.964285714,0.995216837,0.77786778,0.852798633,0.873220718,0.992169149
120,0.964305419,0.995138668,0.778054707,0.852896185,0.873308389,0.992405819
121,0.964197044,0.995213402,0.777306997,0.852396282,0.872865939,0.992624176
122,0.964236453,0.995214929,0.777556234,0.852575129,0.873023646,0.992839407
123,0.964246305,0.995373325,0.777493925,0.852603463,0.873045303,0.993051155
124,0.964315271,0.995454908,0.77786778,0.852908202,0.873312347,0.993255745
125,0.964334975,0.995534646,0.777930089,0.852989423,0.873382302,0.993450852
126,0.964374384,0.99553607,0.778179326,0.853168175,0.873539903,0.993637339
127,0.964472906,0.995539626,0.778802418,0.85361488,0.873933716,0.993815273
128,0.964640394,0.995545657,0.779861674,0.85437371,0.874602565,0.993987976
129,0.964650246,0.995624851,0.779861674,0.854410247,0.874633124,0.994145292
130,0.964738916,0.995627981,0.780422456,0.854811693,0.874986901,0.994299354
131,0.964719212,0.995627286,0.780297838,0.8547225,0.874908303,0.994448344
132,0.964738916,0.995627981,0.780422456,0.854811693,0.874986901,0.994582932
133,0.96479803,0.995630065,0.780796311,0.855079212,0.87522263,0.99471209
134,0.964837438,0.995631454,0.781045548,0.855257509,0.875379727,0.994839879
135,0.964876847,0.99579031,0.781170166,0.855419731,0.875519397,0.994964418
136,0.964876847,0.995869082,0.781107857,0.855411712,0.875510703,0.995082988
137,0.964837438,0.995788972,0.78092093,0.855241452,0.875362319,0.995188826
138,0.964837438,0.995631454,0.781045548,0.855257509,0.875379727,0.995289362
139,0.964817734,0.995709519,0.78085862,0.855160332,0.875292474,0.995385956
140,0.964847291,0.9956318,0.781107857,0.855302077,0.875418994,0.995481866
141,0.964945813,0.995713946,0.78166864,0.855739622,0.875802848,0.995577506
142,0.964935961,0.995634921,0.78166864,0.855703078,0.875772278,0.99567142
143,0.964896552,0.995712244,0.781357094,0.855516868,0.875606605,0.995762594
144,0.964916256,0.995712925,0.781481712,0.855605977,0.875685111,0.995842569
145,0.964847291,0.9956318,0.781107857,0.855302077,0.875418994,0.995913683
146,0.964847291,0.9956318,0.781107857,0.855302077,0.875418994,0.995976189
147,0.964906404,0.995633881,0.781481712,0.855569433,0.875654542,0.996035195
148,0.964985222,0.995715306,0.781917877,0.855917782,0.875959793,0.996088764
149,0.964916256,0.995555556,0.781606331,0.855621989,0.875702468,0.996141579
